Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Stress_Level,Gender,Grades,Sleep_Group,Total_Active_Hours,Social_Share,Study_to_Sleep_Ratio,Physical_to_Study_Ratio,Lifestyle_Balance,Lifestyle_Balance_Score
1097,5.2,1.8,9.5,3.4,4.1,Low,Female,7.2,>= 7 hours,14.5,0.23448275862068965,0.5473684210526316,0.7884615384615383,1.42448821218944,0.41245818188447597
1098,8.4,3.9,9.9,1.2,0.6,High,Female,7.7,>= 7 hours,14.1,0.0851063829787234,0.8484848484848485,0.07142857142857142,3.552815784698103,0.21964429207985406
1099,6.2,3.2,5.5,4.7,4.4,High,Female,7.22,< 7 hours,18.5,0.25405405405405407,1.1272727272727272,0.7096774193548387,1.2338962679253067,0.4476483596656586
1100,8.2,1.7,7.2,1.9,5.0,High,Male,8.45,>= 7 hours,16.799999999999997,0.11309523809523811,1.1388888888888888,0.6097560975609757,3.064854537059358,0.24601126335099588
1101,8.8,3.7,9.7,0.3,1.5,High,Male,8.48,>= 7 hours,14.3,0.020979020979020976,0.9072164948453609,0.17045454545454544,3.7571043814796172,0.2102119103993608
1102,6.3,0.3,6.3,5.5,5.6,Moderate,Female,7.65,< 7 hours,17.7,0.3107344632768362,1.0,0.8888888888888888,2.7729346668586814,0.26504567088955
1103,8.2,2.9,6.3,4.3,2.3,High,Female,8.02,< 7 hours,17.7,0.24293785310734464,1.3015873015873014,0.2804878048780488,2.652514530277512,0.27378398955308786
1104,8.1,0.6,9.1,1.4,4.8,High,Male,7.88,>= 7 hours,14.899999999999999,0.09395973154362416,0.8901098901098901,0.5925925925925926,3.4383862493908386,0.2253071147508283
1105,8.3,1.6,8.0,0.6,5.5,High,Female,8.5,>= 7 hours,16.0,0.0375,1.0375,0.6626506024096385,3.561834733205159,0.21921004562508492
1106,10.0,0.8,6.3,4.0,2.9,High,Female,8.48,< 7 hours,17.7,0.22598870056497175,1.5873015873015874,0.29,3.946623029038032,0.2021581175945137
1107,9.8,3.7,7.5,2.4,0.6,High,Male,8.38,>= 7 hours,16.5,0.14545454545454545,1.3066666666666669,0.06122448979591836,3.991136012048032,0.20035518919663065
1108,6.4,3.3,6.9,0.5,6.9,Moderate,Female,7.25,< 7 hours,17.1,0.029239766081871343,0.927536231884058,1.078125,2.9781146161064167,0.2513753615723498
1109,6.7,3.9,8.1,2.2,3.1,Moderate,Female,7.22,>= 7 hours,15.9,0.13836477987421383,0.8271604938271605,0.4626865671641791,1.9448650338776725,0.33957413616448245
1110,5.4,0.2,5.6,3.5,9.3,High,Male,7.45,< 7 hours,18.400000000000002,0.1902173913043478,0.9642857142857144,1.7222222222222223,3.7991227057484385,0.20837141730137257
1111,9.6,2.0,9.2,1.4,1.8,High,Male,9.1,>= 7 hours,14.8,0.09459459459459459,1.0434782608695652,0.1875,3.9412350010286534,0.2023785551166505
1112,5.9,1.4,8.2,0.4,8.1,Low,Male,7.68,>= 7 hours,15.8,0.02531645569620253,0.7195121951219513,1.3728813559322033,3.6574125644595616,0.21471149187661417
1113,6.8,2.1,10.0,2.4,2.7,Moderate,Female,7.4,>= 7 hours,14.0,0.17142857142857143,0.6799999999999999,0.3970588235294118,2.2135943621178655,0.31117804156868345
1114,9.0,2.4,9.4,1.3,1.9,High,Male,9.02,>= 7 hours,14.600000000000001,0.08904109589041095,0.9574468085106382,0.2111111111111111,3.5949038002891442,0.21763241266053773
1115,8.0,2.5,7.1,0.9,5.5,Moderate,Male,7.82,>= 7 hours,16.9,0.053254437869822494,1.1267605633802817,0.6875,3.1573987183545045,0.2405350238804613
1116,6.1,2.9,6.6,3.0,5.4,Moderate,Male,7.52,< 7 hours,17.4,0.1724137931034483,0.9242424242424242,0.8852459016393444,1.6421530582338135,0.37847920917513567
1117,5.8,3.8,9.3,4.4,0.7,Low,Male,7.9,>= 7 hours,14.7,0.2993197278911565,0.6236559139784945,0.12068965517241378,2.153098542411223,0.3171483499641228
1118,5.7,0.0,5.1,3.5,9.7,High,Male,6.88,< 7 hours,18.9,0.1851851851851852,1.1176470588235294,1.701754385964912,4.063147384315103,0.1975056074997649
1119,7.3,2.1,5.0,2.5,7.1,High,Male,7.5,< 7 hours,19.0,0.13157894736842105,1.46,0.9726027397260274,2.8349015268024154,0.26076288869764314
1120,8.7,0.9,9.1,3.1,2.2,High,Female,9.12,>= 7 hours,14.899999999999999,0.20805369127516782,0.956043956043956,0.25287356321839083,3.437416665656541,0.22535634477138838
1121,6.1,0.9,8.1,5.0,3.9,Moderate,Female,6.52,>= 7 hours,15.9,0.31446540880503143,0.7530864197530864,0.639344262295082,2.2381167678802343,0.3088214760873584
1122,9.3,2.7,7.2,2.3,2.5,High,Male,8.22,>= 7 hours,16.8,0.1369047619047619,1.2916666666666667,0.26881720430107525,3.403919309658598,0.22707046375868373
1123,6.0,2.5,6.8,6.0,2.7,Moderate,Male,6.25,< 7 hours,17.2,0.3488372093023256,0.8823529411764706,0.45,1.96468827043885,0.337303591062535
1124,7.8,3.7,9.0,1.6,1.9,Moderate,Male,6.5,>= 7 hours,15.0,0.10666666666666667,0.8666666666666667,0.24358974358974358,2.8548204847240397,0.2594154524089566
1125,8.6,2.3,7.5,1.1,4.5,High,Female,7.42,>= 7 hours,16.5,0.06666666666666667,1.1466666666666667,0.5232558139534884,3.298863440641337,0.232619624653816
1126,9.6,1.3,9.8,1.8,1.5,High,Female,8.48,>= 7 hours,14.200000000000001,0.1267605633802817,0.9795918367346937,0.15625,4.038564101261734,0.19846924240769004
1127,8.2,2.2,5.6,2.3,5.7,High,Female,8.2,< 7 hours,18.4,0.125,1.4642857142857142,0.6951219512195123,2.8994252303976844,0.2564480509087783
1128,7.2,3.1,6.1,1.0,6.6,Moderate,Female,7.3,< 7 hours,17.9,0.0558659217877095,1.1803278688524592,0.9166666666666666,2.9386788414750824,0.25389224159883217
1129,7.0,3.7,8.6,2.0,2.7,Moderate,Female,7.2,>= 7 hours,15.399999999999999,0.12987012987012989,0.813953488372093,0.38571428571428573,2.2128413107736997,0.31125097795732254
1130,9.9,2.7,6.4,2.9,2.1,High,Female,8.72,< 7 hours,17.6,0.16477272727272727,1.546875,0.21212121212121213,3.682390527904394,0.21356612483315238
1131,5.5,3.9,5.9,3.9,4.8,High,Female,7.48,< 7 hours,18.1,0.21546961325966849,0.9322033898305084,0.8727272727272727,0.7762087348130012,0.5629968935521983
1132,8.9,2.7,8.1,3.8,0.5,High,Female,7.85,>= 7 hours,15.900000000000002,0.23899371069182385,1.0987654320987654,0.056179775280898875,3.5584406697316173,0.2193732621420465
1133,5.4,1.3,6.2,5.9,5.2,Low,Female,7.75,< 7 hours,17.8,0.3314606741573034,0.8709677419354839,0.9629629629629629,2.12053452380919,0.3204579191065366
1134,8.4,0.8,6.2,1.7,6.9,High,Male,7.8,< 7 hours,17.8,0.09550561797752809,1.3548387096774195,0.8214285714285714,3.763420430052074,0.20993318030276575
1135,7.1,0.9,5.1,5.3,5.6,High,Male,7.62,< 7 hours,18.9,0.2804232804232804,1.392156862745098,0.7887323943661971,2.6688012290165033,0.27256859600106226
1136,6.7,0.0,8.4,5.0,3.9,Moderate,Male,7.62,>= 7 hours,15.6,0.32051282051282054,0.7976190476190476,0.582089552238806,2.8437065014988216,0.26016554583708673
1137,5.7,0.6,9.0,3.7,5.0,Low,Male,7.2,>= 7 hours,15.0,0.24666666666666667,0.6333333333333333,0.8771929824561403,2.2575798250929395,0.3069763608851764
1138,6.5,1.5,8.8,4.9,2.3,Moderate,Female,7.2,>= 7 hours,15.2,0.32236842105263164,0.7386363636363635,0.3538461538461538,2.3122860261366167,0.3019062943565836
1139,7.0,3.8,7.0,4.6,1.6,Moderate,Female,8.1,>= 7 hours,17.0,0.27058823529411763,1.0,0.2285714285714286,2.2293496809607953,0.30965986925964617
1140,9.5,0.3,9.7,3.7,0.8,High,Male,8.55,>= 7 hours,14.3,0.25874125874125875,0.9793814432989691,0.08421052631578947,4.224827412648553,0.19139388175371005
1141,9.0,0.8,9.0,4.4,0.8,High,Female,8.43,>= 7 hours,15.000000000000002,0.29333333333333333,1.0,0.08888888888888889,3.889730067755345,0.2045102666493521
1142,5.2,0.6,7.7,3.5,7.0,Low,Male,6.92,>= 7 hours,16.3,0.21472392638036808,0.6753246753246753,1.346153846153846,2.721978447134853,0.26867431238614276
1143,8.2,0.1,9.8,0.3,5.6,High,Female,8.43,>= 7 hours,14.2,0.02112676056338028,0.8367346938775508,0.6829268292682927,4.012065137390801,0.1995185562413867
1144,8.3,3.3,5.1,3.3,4.0,High,Male,8.18,< 7 hours,18.900000000000002,0.17460317460317457,1.627450980392157,0.48192771084337344,2.406068716114872,0.2935936069841388
1145,7.3,2.0,5.4,4.1,5.2,High,Female,8.52,< 7 hours,18.6,0.2204301075268817,1.3518518518518516,0.7123287671232877,2.2098265391956295,0.31154331481432523
1146,7.4,0.6,8.2,1.0,6.8,Moderate,Female,7.78,>= 7 hours,15.8,0.06329113924050632,0.902439024390244,0.9189189189189189,3.6492008257516697,0.21509073010162402
1147,9.4,2.5,5.8,5.8,0.5,High,Male,8.12,< 7 hours,18.2,0.31868131868131866,1.620689655172414,0.05319148936170213,3.9025632602175717,0.20397493044396145
1148,8.1,1.0,9.0,4.8,1.1,High,Female,8.05,>= 7 hours,14.999999999999998,0.32,0.8999999999999999,0.1358024691358025,3.3965668941839877,0.22745019558848364
1149,9.9,2.0,7.3,3.6,1.2,High,Male,8.78,>= 7 hours,16.7,0.2155688622754491,1.356164383561644,0.1212121212121212,3.944933459514875,0.2022271903529528
1150,7.7,0.4,7.1,5.1,3.7,Moderate,Male,7.35,>= 7 hours,16.9,0.30177514792899407,1.0845070422535212,0.4805194805194805,3.0412442629073166,0.24744854182127285
1151,9.3,0.4,5.5,1.6,7.2,High,Male,8.22,< 7 hours,18.5,0.08648648648648649,1.6909090909090911,0.7741935483870968,4.300678241083996,0.18865510308648703
1152,8.1,1.4,8.9,1.3,4.3,High,Male,8.18,>= 7 hours,15.100000000000001,0.08609271523178808,0.9101123595505617,0.5308641975308642,3.2014319712695234,0.23801408825330467
1153,8.2,0.9,8.6,5.2,1.1,High,Female,7.58,>= 7 hours,15.4,0.33766233766233766,0.9534883720930232,0.13414634146341467,3.5123591312203066,0.22161356641167068
1154,7.1,0.6,8.5,4.6,3.2,Moderate,Female,7.78,>= 7 hours,15.5,0.2967741935483871,0.8352941176470587,0.45070422535211274,2.714620906621524,0.26920647493730593
1155,5.5,2.0,9.1,5.6,1.8,Low,Female,7.38,>= 7 hours,14.9,0.3758389261744966,0.6043956043956045,0.32727272727272727,2.109304782781916,0.3216153030534669
1156,7.7,1.6,9.2,2.7,2.8,Moderate,Male,7.9,>= 7 hours,14.8,0.18243243243243243,0.8369565217391305,0.3636363636363636,2.72151918359336,0.26870746882310503
1157,7.4,2.0,9.2,4.5,0.9,Moderate,Female,6.92,>= 7 hours,14.8,0.30405405405405406,0.8043478260869567,0.12162162162162161,2.890213371592716,0.25705530892013356
1158,7.5,2.3,6.2,4.8,3.2,Moderate,Male,7.32,< 7 hours,17.8,0.2696629213483146,1.2096774193548387,0.4266666666666667,2.281081614790083,0.3047775451522799
1159,7.4,1.3,5.5,1.4,8.4,High,Female,7.72,< 7 hours,18.5,0.07567567567567567,1.3454545454545455,1.135135135135135,3.803835783346419,0.20816698261558517
1160,5.8,1.8,6.5,0.2,9.7,Low,Female,7.3,< 7 hours,17.5,0.011428571428571429,0.8923076923076922,1.6724137931034482,4.26018387709576,0.19010742273749517
1161,6.6,2.2,7.8,2.1,5.3,Moderate,Female,7.72,>= 7 hours,16.2,0.12962962962962965,0.8461538461538461,0.8030303030303031,2.257579825092939,0.30697636088517644
1162,6.9,1.0,6.2,2.7,7.2,Moderate,Male,7.55,< 7 hours,17.8,0.15168539325842698,1.1129032258064517,1.0434782608695652,3.083828789021855,0.24486824782865513
1163,8.8,0.8,8.5,0.1,5.8,High,Female,9.02,>= 7 hours,15.5,0.0064516129032258064,1.035294117647059,0.6590909090909091,4.15,0.1941747572815534
1164,6.7,2.3,6.0,4.5,4.5,Moderate,Female,7.3,< 7 hours,18.0,0.25,1.1166666666666667,0.6716417910447761,1.7962924780409975,0.35761638235374127
1165,5.3,3.4,6.0,5.2,4.1,Low,Male,7.65,< 7 hours,18.0,0.2888888888888889,0.8833333333333333,0.7735849056603773,0.9128709291752769,0.5227744249483388
1166,6.6,3.6,5.6,1.1,7.1,High,Female,7.05,< 7 hours,18.4,0.05978260869565218,1.1785714285714286,1.0757575757575757,2.798809270624444,0.2632403810669918
1167,7.5,0.3,6.0,5.7,4.5,Moderate,Male,7.78,< 7 hours,18.0,0.31666666666666665,1.25,0.6,3.0594117081556713,0.24634111341575005
1168,9.6,2.2,6.3,4.1,1.8,High,Female,8.72,< 7 hours,17.7,0.23163841807909605,1.5238095238095237,0.1875,3.5929328781187473,0.21772580321478535
1169,8.3,4.0,6.3,3.6,1.8,High,Male,8.4,< 7 hours,17.7,0.2033898305084746,1.3174603174603177,0.21686746987951805,2.7548442182211805,0.26632263334582224
1170,7.5,1.2,5.8,1.7,7.8,High,Male,8.12,< 7 hours,18.2,0.09340659340659341,1.293103448275862,1.04,3.5874782229304194,0.21798468600930238
1171,6.9,3.0,7.7,0.5,5.9,Moderate,Female,7.92,>= 7 hours,16.3,0.03067484662576687,0.8961038961038962,0.855072463768116,2.901005572785639,0.25634416084310224
1172,8.2,3.2,7.3,1.9,3.4,High,Male,8.0,>= 7 hours,16.7,0.11377245508982035,1.1232876712328765,0.41463414634146345,2.764507189355817,0.26563901985033006
1173,5.5,3.5,8.9,1.0,5.1,Low,Male,5.75,>= 7 hours,15.1,0.06622516556291391,0.6179775280898876,0.9272727272727272,2.041853732926692,0.32874690494662906
1174,8.1,3.8,7.9,2.3,1.9,High,Male,9.3,>= 7 hours,16.099999999999998,0.14285714285714288,1.0253164556962024,0.2345679012345679,2.8371053323179005,0.2606131219744037
1175,5.3,0.3,5.9,0.2,12.3,High,Male,7.42,< 7 hours,18.1,0.011049723756906077,0.8983050847457626,2.3207547169811322,5.704019050926577,0.149164253920458
1176,5.7,3.3,5.8,1.8,7.4,High,Male,7.6,< 7 hours,18.200000000000003,0.09890109890109888,0.9827586206896552,1.2982456140350878,2.487971060924946,0.28669962638245583
1177,6.2,1.5,6.3,2.9,7.1,Moderate,Male,7.42,< 7 hours,17.7,0.1638418079096045,0.9841269841269842,1.1451612903225805,2.6575364531836625,0.2734080747519443
1178,5.3,0.6,5.3,3.8,9.0,High,Female,6.98,< 7 hours,18.7,0.20320855614973263,1.0,1.6981132075471699,3.48652166683836,0.2228898184960059
1179,5.3,3.3,7.6,3.2,4.6,Low,Male,6.38,>= 7 hours,16.4,0.19512195121951223,0.6973684210526316,0.8679245283018867,1.0230672835481869,0.49429893317543794
1180,6.0,1.3,8.0,1.3,7.4,Moderate,Male,7.38,>= 7 hours,16.0,0.08125,0.75,1.2333333333333334,3.1696477196475112,0.2398284141098944
1181,5.6,3.9,5.1,4.8,4.6,High,Female,6.75,< 7 hours,18.9,0.25396825396825395,1.0980392156862746,0.8214285714285714,0.6994045086119095,0.5884414187042554
1182,5.7,0.6,8.5,3.9,5.3,Low,Female,7.62,>= 7 hours,15.5,0.25161290322580643,0.6705882352941177,0.9298245614035087,2.315707235381882,0.3015947817494286
1183,8.9,3.7,8.5,0.5,2.4,High,Female,8.65,>= 7 hours,15.500000000000002,0.03225806451612903,1.0470588235294118,0.2696629213483146,3.5984950558068953,0.21746244975021087
1184,6.0,0.3,8.5,2.4,6.8,Moderate,Female,7.02,>= 7 hours,15.5,0.15483870967741936,0.7058823529411765,1.1333333333333333,3.056550343115585,0.24651487481157744
1185,9.6,2.6,5.5,5.7,0.6,High,Female,8.2,< 7 hours,18.5,0.3081081081081081,1.7454545454545454,0.0625,3.9246018906380806,0.20306209967978345
1186,7.0,0.2,7.5,0.7,8.6,Moderate,Female,7.02,>= 7 hours,16.5,0.04242424242424242,0.9333333333333333,1.2285714285714284,4.29835239752784,0.1887379179358833
1187,7.0,1.4,8.9,4.8,1.9,Moderate,Female,7.42,>= 7 hours,15.1,0.31788079470198677,0.7865168539325842,0.2714285714285714,2.620909511346522,0.2761737063205775
1188,6.9,0.6,9.0,4.2,3.3,Moderate,Male,7.08,>= 7 hours,15.0,0.28,0.7666666666666667,0.47826086956521735,2.598076211353316,0.27792629762666365
1189,6.0,1.5,5.5,3.8,7.2,High,Male,7.0,< 7 hours,18.5,0.2054054054054054,1.0909090909090908,1.2,2.514458192136032,0.284538880626779
1190,7.9,3.6,7.8,0.8,3.9,Moderate,Female,8.62,>= 7 hours,16.2,0.04938271604938272,1.012820512820513,0.49367088607594933,2.9217574619852806,0.2549877216256453
1191,6.9,3.4,8.2,3.6,1.9,Moderate,Male,8.43,>= 7 hours,15.8,0.22784810126582278,0.8414634146341464,0.27536231884057966,2.1079215671683174,0.3217584415784076
1192,8.8,2.4,5.8,4.8,2.2,High,Male,8.45,< 7 hours,18.2,0.26373626373626374,1.517241379310345,0.25,3.069744831958079,0.2457156508062618
1193,8.6,0.3,7.3,1.0,6.8,High,Male,8.78,>= 7 hours,16.7,0.059880239520958084,1.178082191780822,0.7906976744186046,4.145981990634627,0.194326369936766
1194,8.1,2.7,9.2,0.9,3.1,High,Female,6.95,>= 7 hours,14.8,0.06081081081081081,0.8804347826086957,0.3827160493827161,3.0854497241083023,0.24477109437890873
1195,5.6,3.4,5.8,5.8,3.4,High,Female,7.1,< 7 hours,18.2,0.31868131868131866,0.9655172413793103,0.6071428571428572,1.330413469565007,0.42910840203247674
1196,9.9,0.4,6.5,3.8,3.4,High,Male,9.32,< 7 hours,17.5,0.21714285714285714,1.5230769230769232,0.3434343434343434,3.9836122635952744,0.20065766498426998
1197,6.8,3.7,5.3,3.3,4.9,High,Female,8.43,< 7 hours,18.700000000000003,0.17647058823529407,1.2830188679245282,0.7205882352941178,1.5713582235335986,0.3888995282134533
1198,6.3,1.5,9.2,1.2,5.8,Moderate,Male,7.88,>= 7 hours,14.8,0.08108108108108107,0.6847826086956522,0.9206349206349206,2.723967694375247,0.26853079351639364
1199,9.1,2.3,8.8,2.7,1.1,High,Male,8.57,>= 7 hours,15.199999999999998,0.17763157894736847,1.034090909090909,0.1208791208791209,3.598147671603636,0.21747887876146507
1200,9.3,1.7,9.8,1.4,1.8,High,Male,7.8,>= 7 hours,14.200000000000001,0.09859154929577463,0.9489795918367347,0.1935483870967742,3.8370995990895693,0.20673545779132155
1201,5.7,1.6,9.8,1.9,5.0,Low,Male,6.8,>= 7 hours,14.200000000000001,0.13380281690140844,0.5816326530612245,0.8771929824561403,2.101586702153082,0.3224156201423654
1202,8.6,1.2,8.9,2.3,3.0,High,Female,8.1,>= 7 hours,15.099999999999998,0.152317880794702,0.9662921348314606,0.3488372093023256,3.300883720056393,0.2325103548688566
1203,7.4,3.1,6.9,2.7,3.9,Moderate,Female,7.05,< 7 hours,17.099999999999998,0.15789473684210528,1.0724637681159421,0.527027027027027,2.1422340363897376,0.3182449137839992
1204,7.6,3.2,6.8,3.1,3.3,Moderate,Female,7.18,< 7 hours,17.2,0.1802325581395349,1.1176470588235294,0.4342105263157895,2.2015146301277824,0.3123521568789729
1205,8.4,1.1,6.4,5.6,2.5,High,Male,8.43,< 7 hours,17.6,0.3181818181818181,1.3125,0.2976190476190476,3.2629230249374053,0.2345808249762341
1206,8.2,0.1,8.1,3.1,4.5,High,Female,8.9,>= 7 hours,15.899999999999999,0.1949685534591195,1.0123456790123457,0.5487804878048781,3.3619190948028472,0.22925688860013088
1207,7.7,1.4,5.4,1.2,8.3,High,Male,7.82,< 7 hours,18.6,0.06451612903225806,1.4259259259259258,1.077922077922078,3.876854394996026,0.20505020634326626
1208,7.3,0.2,5.2,4.3,7.0,High,Female,8.02,< 7 hours,18.8,0.22872340425531912,1.4038461538461537,0.9589041095890412,3.2893768406797053,0.23313409782889058
1209,7.7,2.0,6.2,4.5,3.6,Moderate,Male,7.68,< 7 hours,17.8,0.25280898876404495,1.2419354838709677,0.4675324675324675,2.400694344004112,0.29405759496237477
1210,7.3,1.1,6.2,3.9,5.5,Moderate,Male,7.5,< 7 hours,17.8,0.2191011235955056,1.1774193548387095,0.7534246575342466,2.6299556396765835,0.27548546022702813
1211,8.3,3.3,7.1,0.4,4.9,High,Male,8.9,>= 7 hours,16.900000000000002,0.023668639053254437,1.1690140845070425,0.5903614457831325,3.293807320816849,0.23289354302227078
1212,5.0,2.1,5.2,3.4,8.3,High,Female,7.25,< 7 hours,18.8,0.18085106382978722,0.9615384615384615,1.6600000000000001,2.677063067368169,0.27195617308673
1213,9.6,3.9,7.7,1.3,1.5,High,Female,8.68,>= 7 hours,16.3,0.07975460122699386,1.2467532467532467,0.15625,3.868139087468288,0.2054173025939687
1214,5.3,1.9,6.2,2.8,7.8,Low,Female,7.18,< 7 hours,17.8,0.15730337078651685,0.8548387096774193,1.4716981132075473,2.6564387187862377,0.2734901572019104
1215,7.3,2.3,6.8,1.0,6.6,Moderate,Female,8.38,< 7 hours,17.2,0.05813953488372093,1.0735294117647058,0.9041095890410958,3.1187604375242843,0.24279149398674002
1216,8.3,1.4,9.7,4.2,0.4,High,Male,8.12,>= 7 hours,14.300000000000002,0.29370629370629364,0.8556701030927837,0.048192771084337345,3.5368300307855716,0.2204182200378456
1217,6.0,0.2,8.7,5.0,4.1,Moderate,Female,7.6,>= 7 hours,15.299999999999999,0.32679738562091504,0.6896551724137931,0.6833333333333332,2.538208029299411,0.2826289442901996
1218,5.1,1.0,7.3,3.8,6.8,Low,Female,8.1,>= 7 hours,16.7,0.2275449101796407,0.6986301369863014,1.3333333333333335,2.4472773987978287,0.2900839950822439
1219,7.8,3.0,6.4,3.4,3.4,Moderate,Male,7.85,< 7 hours,17.6,0.19318181818181815,1.21875,0.4358974358974359,2.2744962812309306,0.3053904827230665
1220,8.8,2.8,10.0,0.7,1.7,High,Male,7.9,>= 7 hours,14.0,0.049999999999999996,0.8800000000000001,0.19318181818181815,3.635931792539569,0.2157063660016013
1221,7.5,1.3,7.2,5.1,2.9,Moderate,Male,8.18,>= 7 hours,16.8,0.30357142857142855,1.0416666666666667,0.38666666666666666,2.695675549220764,0.270586523811824
1222,6.0,3.5,5.3,5.3,3.9,High,Female,7.42,< 7 hours,18.7,0.28342245989304815,1.1320754716981132,0.65,1.1729592206608606,0.460201917501181
1223,6.6,1.3,7.6,5.6,2.9,Moderate,Male,7.4,>= 7 hours,16.4,0.34146341463414637,0.868421052631579,0.4393939393939394,2.434474618201362,0.29116534875535083
1224,9.3,1.6,6.0,2.5,4.6,High,Male,8.28,< 7 hours,18.0,0.1388888888888889,1.55,0.49462365591397844,3.438022687534217,0.22532557186083338
1225,6.9,3.7,8.8,2.3,2.3,Moderate,Male,7.58,>= 7 hours,15.200000000000003,0.15131578947368418,0.7840909090909091,0.3333333333333333,2.1694853460363976,0.3155086365206108
1226,5.3,1.0,7.2,0.9,9.6,Low,Female,7.12,>= 7 hours,16.8,0.05357142857142857,0.736111111111111,1.8113207547169812,4.143267631552018,0.19442892566301143
1227,9.7,3.1,6.3,2.9,2.0,High,Male,8.75,< 7 hours,17.7,0.1638418079096045,1.5396825396825395,0.2061855670103093,3.5490609086536304,0.21982559039772595
1228,9.4,2.1,8.9,2.0,1.6,High,Female,8.57,>= 7 hours,15.1,0.13245033112582782,1.0561797752808988,0.1702127659574468,3.756217068629909,0.21025112722369152
1229,7.8,0.5,5.6,3.2,6.9,High,Female,8.4,< 7 hours,18.4,0.1739130434782609,1.392857142857143,0.8846153846153847,3.381321240777536,0.22824165247069028
1230,9.8,1.9,5.3,3.3,3.7,High,Male,9.82,< 7 hours,18.7,0.1764705882352941,1.8490566037735852,0.37755102040816324,3.5027370250515055,0.222087142650433
1231,9.2,4.0,7.2,1.2,2.4,High,Male,7.75,>= 7 hours,16.799999999999997,0.07142857142857144,1.2777777777777777,0.2608695652173913,3.525147751040609,0.22098725942595768
1232,5.2,1.4,6.3,4.1,7.0,Low,Female,7.8,< 7 hours,17.7,0.23163841807909605,0.8253968253968255,1.346153846153846,2.344319375284292,0.2990145042337628
1233,9.7,1.1,9.1,0.2,3.9,High,Male,8.25,>= 7 hours,14.899999999999999,0.01342281879194631,1.065934065934066,0.4020618556701031,4.283592728851176,0.18926515560888665
1234,9.7,3.1,8.3,2.4,0.5,High,Male,8.68,>= 7 hours,15.7,0.15286624203821655,1.1686746987951806,0.051546391752577324,4.003644173333423,0.19985433922928236
1235,8.2,3.9,8.6,3.1,0.2,High,Female,7.55,>= 7 hours,15.399999999999999,0.2012987012987013,0.9534883720930232,0.02439024390243903,3.3070631482732025,0.23217676768935283
